Total Cases,Total Deaths,Total Recovered,Total Active Cases,New Cases,New Deaths,Province,Island,Date,Longitude,Latitude,Population Density,Population,6_Month_Period,Year
10325,206,9725,394,2,0,Sulawesi Tenggara,Sulawesi,2021-04-15,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10331,206,9751,374,6,0,Sulawesi Tenggara,Sulawesi,2021-04-16,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10335,206,9753,376,4,0,Sulawesi Tenggara,Sulawesi,2021-04-17,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10347,206,9757,384,12,0,Sulawesi Tenggara,Sulawesi,2021-04-18,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10353,206,9762,385,6,0,Sulawesi Tenggara,Sulawesi,2021-04-19,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10372,209,9812,351,10,0,Sulawesi Tenggara,Sulawesi,2021-04-22,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10382,209,9813,360,10,0,Sulawesi Tenggara,Sulawesi,2021-04-23,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10385,209,9814,362,3,0,Sulawesi Tenggara,Sulawesi,2021-04-24,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10387,209,9814,364,2,0,Sulawesi Tenggara,Sulawesi,2021-04-25,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10390,209,9814,367,3,0,Sulawesi Tenggara,Sulawesi,2021-04-26,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10396,209,9817,370,6,0,Sulawesi Tenggara,Sulawesi,2021-04-27,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10407,209,9822,376,11,0,Sulawesi Tenggara,Sulawesi,2021-04-28,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10415,209,9822,384,8,0,Sulawesi Tenggara,Sulawesi,2021-04-29,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10420,209,9884,327,5,0,Sulawesi Tenggara,Sulawesi,2021-04-30,122.070311,-4.124688793,69.23,2635461,2021-04,2021
10431,212,9898,321,4,0,Sulawesi Tenggara,Sulawesi,2021-05-04,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10441,212,9928,301,10,0,Sulawesi Tenggara,Sulawesi,2021-05-05,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10450,214,9955,281,7,0,Sulawesi Tenggara,Sulawesi,2021-05-07,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10450,214,9956,280,0,0,Sulawesi Tenggara,Sulawesi,2021-05-08,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10453,214,9956,283,3,0,Sulawesi Tenggara,Sulawesi,2021-05-09,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10455,214,9968,273,2,0,Sulawesi Tenggara,Sulawesi,2021-05-10,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10463,214,9974,275,8,0,Sulawesi Tenggara,Sulawesi,2021-05-11,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10470,215,9981,274,0,0,Sulawesi Tenggara,Sulawesi,2021-05-13,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10470,215,9981,274,0,0,Sulawesi Tenggara,Sulawesi,2021-05-14,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10470,215,9982,273,0,0,Sulawesi Tenggara,Sulawesi,2021-05-15,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10470,215,9982,273,0,0,Sulawesi Tenggara,Sulawesi,2021-05-16,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10471,215,9996,260,1,0,Sulawesi Tenggara,Sulawesi,2021-05-17,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10492,217,10030,245,15,0,Sulawesi Tenggara,Sulawesi,2021-05-20,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10493,217,10033,243,1,0,Sulawesi Tenggara,Sulawesi,2021-05-21,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10493,217,10041,235,0,0,Sulawesi Tenggara,Sulawesi,2021-05-22,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10494,217,10044,233,1,0,Sulawesi Tenggara,Sulawesi,2021-05-23,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10496,217,10049,230,2,0,Sulawesi Tenggara,Sulawesi,2021-05-24,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10498,217,10050,231,2,0,Sulawesi Tenggara,Sulawesi,2021-05-25,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10498,217,10052,229,0,0,Sulawesi Tenggara,Sulawesi,2021-05-26,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10499,217,10052,230,1,0,Sulawesi Tenggara,Sulawesi,2021-05-27,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10505,217,10062,226,6,0,Sulawesi Tenggara,Sulawesi,2021-05-28,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10512,217,10083,212,7,0,Sulawesi Tenggara,Sulawesi,2021-05-29,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10519,217,10083,219,7,0,Sulawesi Tenggara,Sulawesi,2021-05-30,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10520,217,10084,219,1,0,Sulawesi Tenggara,Sulawesi,2021-05-31,122.070311,-4.124688793,69.23,2635461,2021-05,2021
10524,217,10084,223,4,0,Sulawesi Tenggara,Sulawesi,2021-06-01,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10524,217,10087,220,0,0,Sulawesi Tenggara,Sulawesi,2021-06-02,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10526,217,10099,210,2,0,Sulawesi Tenggara,Sulawesi,2021-06-03,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10527,217,10101,209,1,0,Sulawesi Tenggara,Sulawesi,2021-06-04,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10537,217,10104,216,10,0,Sulawesi Tenggara,Sulawesi,2021-06-05,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10538,217,10104,217,1,0,Sulawesi Tenggara,Sulawesi,2021-06-06,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10543,217,10105,221,5,0,Sulawesi Tenggara,Sulawesi,2021-06-07,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10550,217,10110,223,7,0,Sulawesi Tenggara,Sulawesi,2021-06-08,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10555,217,10110,228,5,0,Sulawesi Tenggara,Sulawesi,2021-06-09,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10574,217,10114,243,19,0,Sulawesi Tenggara,Sulawesi,2021-06-10,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10582,217,10114,251,8,0,Sulawesi Tenggara,Sulawesi,2021-06-11,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10588,217,10114,257,6,0,Sulawesi Tenggara,Sulawesi,2021-06-12,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10599,219,10118,262,3,0,Sulawesi Tenggara,Sulawesi,2021-06-14,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10610,219,10118,273,11,0,Sulawesi Tenggara,Sulawesi,2021-06-15,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10621,219,10120,282,11,0,Sulawesi Tenggara,Sulawesi,2021-06-16,122.070311,-4.124688793,69.23,2635461,2021-06,2021
10727,223,10148,356,3,0,Sulawesi Tenggara,Sulawesi,2021-06-21,122.070311,-4.124688793,69.23,2635461,2021-06,2021
19600,481,17283,1836,27,0,Sulawesi Tenggara,Sulawesi,2021-08-29,122.070311,-4.124688793,69.23,2635461,2021-08,2021
19706,485,17883,1338,24,0,Sulawesi Tenggara,Sulawesi,2021-09-02,122.070311,-4.124688793,69.23,2635461,2021-09,2021
19848,511,18561,776,11,0,Sulawesi Tenggara,Sulawesi,2021-09-09,122.070311,-4.124688793,69.23,2635461,2021-09,2021
19892,512,18669,711,23,0,Sulawesi Tenggara,Sulawesi,2021-09-11,122.070311,-4.124688793,69.23,2635461,2021-09,2021
19919,514,18735,670,9,0,Sulawesi Tenggara,Sulawesi,2021-09-13,122.070311,-4.124688793,69.23,2635461,2021-09,2021
19928,514,18772,642,9,0,Sulawesi Tenggara,Sulawesi,2021-09-14,122.070311,-4.124688793,69.23,2635461,2021-09,2021
19938,514,18802,622,10,0,Sulawesi Tenggara,Sulawesi,2021-09-15,122.070311,-4.124688793,69.23,2635461,2021-09,2021
19942,514,18810,618,4,0,Sulawesi Tenggara,Sulawesi,2021-09-16,122.070311,-4.124688793,69.23,2635461,2021-09,2021
19973,518,18901,554,3,0,Sulawesi Tenggara,Sulawesi,2021-09-20,122.070311,-4.124688793,69.23,2635461,2021-09,2021
19979,518,18966,495,6,0,Sulawesi Tenggara,Sulawesi,2021-09-21,122.070311,-4.124688793,69.23,2635461,2021-09,2021
19992,521,19020,451,4,0,Sulawesi Tenggara,Sulawesi,2021-09-23,122.070311,-4.124688793,69.23,2635461,2021-09,2021
19993,521,19038,434,1,0,Sulawesi Tenggara,Sulawesi,2021-09-24,122.070311,-4.124688793,69.23,2635461,2021-09,2021
20002,521,19056,425,9,0,Sulawesi Tenggara,Sulawesi,2021-09-25,122.070311,-4.124688793,69.23,2635461,2021-09,2021
20008,521,19056,431,6,0,Sulawesi Tenggara,Sulawesi,2021-09-26,122.070311,-4.124688793,69.23,2635461,2021-09,2021
20011,522,19161,328,2,0,Sulawesi Tenggara,Sulawesi,2021-09-28,122.070311,-4.124688793,69.23,2635461,2021-09,2021
20030,523,19216,291,5,0,Sulawesi Tenggara,Sulawesi,2021-09-30,122.070311,-4.124688793,69.23,2635461,2021-09,2021
20033,523,19235,275,3,0,Sulawesi Tenggara,Sulawesi,2021-10-01,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20034,523,19237,274,1,0,Sulawesi Tenggara,Sulawesi,2021-10-02,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20041,523,19237,281,7,0,Sulawesi Tenggara,Sulawesi,2021-10-03,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20045,523,19269,253,4,0,Sulawesi Tenggara,Sulawesi,2021-10-04,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20048,523,19289,236,3,0,Sulawesi Tenggara,Sulawesi,2021-10-05,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20051,523,19315,213,3,0,Sulawesi Tenggara,Sulawesi,2021-10-06,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20058,524,19370,164,1,0,Sulawesi Tenggara,Sulawesi,2021-10-08,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20058,524,19378,156,0,0,Sulawesi Tenggara,Sulawesi,2021-10-09,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20060,524,19390,146,2,0,Sulawesi Tenggara,Sulawesi,2021-10-10,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20062,524,19406,132,2,0,Sulawesi Tenggara,Sulawesi,2021-10-11,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20065,524,19431,110,3,0,Sulawesi Tenggara,Sulawesi,2021-10-12,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20068,524,19449,95,3,0,Sulawesi Tenggara,Sulawesi,2021-10-13,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20070,524,19458,88,2,0,Sulawesi Tenggara,Sulawesi,2021-10-14,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20077,525,19460,92,6,0,Sulawesi Tenggara,Sulawesi,2021-10-16,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20078,525,19461,92,1,0,Sulawesi Tenggara,Sulawesi,2021-10-17,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20104,525,19477,102,26,0,Sulawesi Tenggara,Sulawesi,2021-10-18,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20108,525,19502,81,4,0,Sulawesi Tenggara,Sulawesi,2021-10-19,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20108,525,19507,76,0,0,Sulawesi Tenggara,Sulawesi,2021-10-20,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20112,526,19516,70,1,0,Sulawesi Tenggara,Sulawesi,2021-10-22,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20117,526,19518,73,5,0,Sulawesi Tenggara,Sulawesi,2021-10-23,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20117,526,19520,71,0,0,Sulawesi Tenggara,Sulawesi,2021-10-24,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20118,526,19522,70,1,0,Sulawesi Tenggara,Sulawesi,2021-10-25,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20119,526,19523,70,1,0,Sulawesi Tenggara,Sulawesi,2021-10-26,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20121,527,19525,69,2,0,Sulawesi Tenggara,Sulawesi,2021-10-28,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20122,527,19527,68,1,0,Sulawesi Tenggara,Sulawesi,2021-10-29,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20123,527,19527,69,1,0,Sulawesi Tenggara,Sulawesi,2021-10-30,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20124,527,19527,70,1,0,Sulawesi Tenggara,Sulawesi,2021-10-31,122.070311,-4.124688793,69.23,2635461,2021-10,2021
20124,527,19540,57,0,0,Sulawesi Tenggara,Sulawesi,2021-11-01,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20126,527,19545,54,2,0,Sulawesi Tenggara,Sulawesi,2021-11-02,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20127,527,19547,53,1,0,Sulawesi Tenggara,Sulawesi,2021-11-03,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20136,527,19547,62,9,0,Sulawesi Tenggara,Sulawesi,2021-11-04,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20136,527,19560,49,0,0,Sulawesi Tenggara,Sulawesi,2021-11-05,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20136,527,19566,43,0,0,Sulawesi Tenggara,Sulawesi,2021-11-06,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20138,527,19566,45,2,0,Sulawesi Tenggara,Sulawesi,2021-11-07,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20138,527,19567,44,0,0,Sulawesi Tenggara,Sulawesi,2021-11-08,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20139,527,19567,45,1,0,Sulawesi Tenggara,Sulawesi,2021-11-09,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20139,527,19568,44,0,0,Sulawesi Tenggara,Sulawesi,2021-11-10,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20141,527,19568,46,2,0,Sulawesi Tenggara,Sulawesi,2021-11-11,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20141,527,19568,46,0,0,Sulawesi Tenggara,Sulawesi,2021-11-12,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20142,527,19569,46,1,0,Sulawesi Tenggara,Sulawesi,2021-11-13,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20142,527,19571,44,0,0,Sulawesi Tenggara,Sulawesi,2021-11-14,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20145,527,19571,47,3,0,Sulawesi Tenggara,Sulawesi,2021-11-15,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20145,527,19571,47,0,0,Sulawesi Tenggara,Sulawesi,2021-11-16,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20145,527,19571,47,0,0,Sulawesi Tenggara,Sulawesi,2021-11-17,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20147,527,19578,42,2,0,Sulawesi Tenggara,Sulawesi,2021-11-18,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20150,527,19579,44,3,0,Sulawesi Tenggara,Sulawesi,2021-11-19,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20150,527,19579,44,0,0,Sulawesi Tenggara,Sulawesi,2021-11-20,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20152,527,19579,46,2,0,Sulawesi Tenggara,Sulawesi,2021-11-21,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20152,527,19579,46,0,0,Sulawesi Tenggara,Sulawesi,2021-11-22,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20155,527,19579,49,3,0,Sulawesi Tenggara,Sulawesi,2021-11-23,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20156,527,19579,50,1,0,Sulawesi Tenggara,Sulawesi,2021-11-24,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20157,527,19580,50,1,0,Sulawesi Tenggara,Sulawesi,2021-11-25,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20157,527,19582,48,0,0,Sulawesi Tenggara,Sulawesi,2021-11-26,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20157,527,19582,48,0,0,Sulawesi Tenggara,Sulawesi,2021-11-27,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20157,527,19582,48,0,0,Sulawesi Tenggara,Sulawesi,2021-11-28,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20157,527,19582,48,0,0,Sulawesi Tenggara,Sulawesi,2021-11-29,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20157,527,19583,47,0,0,Sulawesi Tenggara,Sulawesi,2021-11-30,122.070311,-4.124688793,69.23,2635461,2021-11,2021
20157,527,19584,46,0,0,Sulawesi Tenggara,Sulawesi,2021-12-01,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20160,527,19584,49,3,0,Sulawesi Tenggara,Sulawesi,2021-12-02,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20160,527,19586,47,0,0,Sulawesi Tenggara,Sulawesi,2021-12-03,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20160,527,19586,47,0,0,Sulawesi Tenggara,Sulawesi,2021-12-04,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20160,527,19589,44,0,0,Sulawesi Tenggara,Sulawesi,2021-12-05,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20160,527,19589,44,0,0,Sulawesi Tenggara,Sulawesi,2021-12-06,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20162,527,19589,46,2,0,Sulawesi Tenggara,Sulawesi,2021-12-07,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20162,527,19589,46,0,0,Sulawesi Tenggara,Sulawesi,2021-12-08,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20162,527,19589,46,0,0,Sulawesi Tenggara,Sulawesi,2021-12-09,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20162,527,19599,36,0,0,Sulawesi Tenggara,Sulawesi,2021-12-10,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20166,527,19600,39,4,0,Sulawesi Tenggara,Sulawesi,2021-12-11,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20166,527,19601,38,0,0,Sulawesi Tenggara,Sulawesi,2021-12-12,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20166,527,19603,36,0,0,Sulawesi Tenggara,Sulawesi,2021-12-13,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20166,527,19603,36,0,0,Sulawesi Tenggara,Sulawesi,2021-12-14,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20166,527,19603,36,0,0,Sulawesi Tenggara,Sulawesi,2021-12-15,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20166,527,19604,35,0,0,Sulawesi Tenggara,Sulawesi,2021-12-16,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20167,527,19604,36,1,0,Sulawesi Tenggara,Sulawesi,2021-12-17,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20167,527,19604,36,0,0,Sulawesi Tenggara,Sulawesi,2021-12-18,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20167,527,19604,36,0,0,Sulawesi Tenggara,Sulawesi,2021-12-19,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20167,527,19604,36,0,0,Sulawesi Tenggara,Sulawesi,2021-12-20,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20167,527,19604,36,0,0,Sulawesi Tenggara,Sulawesi,2021-12-21,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20167,527,19604,36,0,0,Sulawesi Tenggara,Sulawesi,2021-12-22,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20167,527,19604,36,0,0,Sulawesi Tenggara,Sulawesi,2021-12-23,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20167,527,19604,36,0,0,Sulawesi Tenggara,Sulawesi,2021-12-24,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20167,527,19634,6,0,0,Sulawesi Tenggara,Sulawesi,2021-12-25,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20167,527,19634,6,0,0,Sulawesi Tenggara,Sulawesi,2021-12-26,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20167,527,19635,5,0,0,Sulawesi Tenggara,Sulawesi,2021-12-27,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20171,527,19638,6,4,0,Sulawesi Tenggara,Sulawesi,2021-12-28,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20172,528,19638,6,0,0,Sulawesi Tenggara,Sulawesi,2021-12-30,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20173,528,19638,7,1,0,Sulawesi Tenggara,Sulawesi,2021-12-31,122.070311,-4.124688793,69.23,2635461,2021-12,2021
20173,528,19638,7,0,0,Sulawesi Tenggara,Sulawesi,2022-01-01,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20173,528,19638,7,0,0,Sulawesi Tenggara,Sulawesi,2022-01-02,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20173,528,19638,7,0,0,Sulawesi Tenggara,Sulawesi,2022-01-03,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20173,528,19638,7,0,0,Sulawesi Tenggara,Sulawesi,2022-01-04,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20173,528,19638,7,0,0,Sulawesi Tenggara,Sulawesi,2022-01-05,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20173,528,19638,7,0,0,Sulawesi Tenggara,Sulawesi,2022-01-06,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20173,528,19638,7,0,0,Sulawesi Tenggara,Sulawesi,2022-01-07,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20173,528,19640,5,0,0,Sulawesi Tenggara,Sulawesi,2022-01-08,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20173,528,19640,5,0,0,Sulawesi Tenggara,Sulawesi,2022-01-09,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20173,528,19640,5,0,0,Sulawesi Tenggara,Sulawesi,2022-01-10,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20173,528,19641,4,0,0,Sulawesi Tenggara,Sulawesi,2022-01-11,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20174,529,19642,3,0,0,Sulawesi Tenggara,Sulawesi,2022-01-13,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20174,529,19642,3,0,0,Sulawesi Tenggara,Sulawesi,2022-01-14,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20174,529,19642,3,0,0,Sulawesi Tenggara,Sulawesi,2022-01-15,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20174,529,19642,3,0,0,Sulawesi Tenggara,Sulawesi,2022-01-16,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20174,529,19642,3,0,0,Sulawesi Tenggara,Sulawesi,2022-01-17,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20174,529,19642,3,0,0,Sulawesi Tenggara,Sulawesi,2022-01-18,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20174,529,19643,2,0,0,Sulawesi Tenggara,Sulawesi,2022-01-19,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20174,529,19643,2,0,0,Sulawesi Tenggara,Sulawesi,2022-01-20,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20174,529,19643,2,0,0,Sulawesi Tenggara,Sulawesi,2022-01-21,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20174,529,19644,1,0,0,Sulawesi Tenggara,Sulawesi,2022-01-22,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20175,529,19644,2,1,0,Sulawesi Tenggara,Sulawesi,2022-01-23,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20177,529,19644,4,2,0,Sulawesi Tenggara,Sulawesi,2022-01-24,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20177,529,19644,4,0,0,Sulawesi Tenggara,Sulawesi,2022-01-25,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20179,529,19644,6,2,0,Sulawesi Tenggara,Sulawesi,2022-01-26,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20180,529,19644,7,1,0,Sulawesi Tenggara,Sulawesi,2022-01-27,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20181,529,19644,8,1,0,Sulawesi Tenggara,Sulawesi,2022-01-28,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20182,529,19644,9,1,0,Sulawesi Tenggara,Sulawesi,2022-01-29,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20182,529,19644,9,0,0,Sulawesi Tenggara,Sulawesi,2022-01-30,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20186,529,19644,13,4,0,Sulawesi Tenggara,Sulawesi,2022-01-31,122.070311,-4.124688793,69.23,2635461,2022-01,2022
20194,529,19644,21,8,0,Sulawesi Tenggara,Sulawesi,2022-02-01,122.070311,-4.124688793,69.23,2635461,2022-02,2022
20204,529,19645,30,10,0,Sulawesi Tenggara,Sulawesi,2022-02-02,122.070311,-4.124688793,69.23,2635461,2022-02,2022
20222,529,19647,46,18,0,Sulawesi Tenggara,Sulawesi,2022-02-03,122.070311,-4.124688793,69.23,2635461,2022-02,2022
20244,529,19647,68,22,0,Sulawesi Tenggara,Sulawesi,2022-02-04,122.070311,-4.124688793,69.23,2635461,2022-02,2022
20280,529,19647,104,36,0,Sulawesi Tenggara,Sulawesi,2022-02-05,122.070311,-4.124688793,69.23,2635461,2022-02,2022
20341,529,19647,165,61,0,Sulawesi Tenggara,Sulawesi,2022-02-06,122.070311,-4.124688793,69.23,2635461,2022-02,2022
20349,529,19650,170,8,0,Sulawesi Tenggara,Sulawesi,2022-02-07,122.070311,-4.124688793,69.23,2635461,2022-02,2022
24901,553,22796,1552,47,0,Sulawesi Tenggara,Sulawesi,2022-03-04,122.070311,-4.124688793,69.23,2635461,2022-03,2022
25017,553,23123,1341,42,0,Sulawesi Tenggara,Sulawesi,2022-03-06,122.070311,-4.124688793,69.23,2635461,2022-03,2022
25285,558,23936,791,17,0,Sulawesi Tenggara,Sulawesi,2022-03-12,122.070311,-4.124688793,69.23,2635461,2022-03,2022
25313,558,23985,770,28,0,Sulawesi Tenggara,Sulawesi,2022-03-13,122.070311,-4.124688793,69.23,2635461,2022-03,2022
25330,558,24098,674,17,0,Sulawesi Tenggara,Sulawesi,2022-03-14,122.070311,-4.124688793,69.23,2635461,2022-03,2022
25389,560,24211,618,22,0,Sulawesi Tenggara,Sulawesi,2022-03-16,122.070311,-4.124688793,69.23,2635461,2022-03,2022
25403,560,24278,565,14,0,Sulawesi Tenggara,Sulawesi,2022-03-17,122.070311,-4.124688793,69.23,2635461,2022-03,2022
25418,560,24338,520,15,0,Sulawesi Tenggara,Sulawesi,2022-03-18,122.070311,-4.124688793,69.23,2635461,2022-03,2022
25421,560,24370,491,3,0,Sulawesi Tenggara,Sulawesi,2022-03-19,122.070311,-4.124688793,69.23,2635461,2022-03,2022
25425,560,24410,455,4,0,Sulawesi Tenggara,Sulawesi,2022-03-20,122.070311,-4.124688793,69.23,2635461,2022-03,2022
